user_id,recipe_id,date,rating,review
9869,3463,2001-08-16,4,"Had this for dinner tonight, although we dont get the stuffing mix you used..I used a sage and onion one....my husbands comment was...'mmmm, this meat is tasty'...enjoyed by us all  =)"
24735,9179,2001-11-26,5,"This is SOOOO good!!! I've made it now for three seperate get togethers/potlucks and everyone loved it! I found it best to make a day ahead so that it marinates, and it just makes it convenient to take it out of the fridge. I also just served this with crackers instead of bread to save time. YUMMMY!!! Be sure to bring the recipe with you--everyone will want it!"
17057,4178,2001-09-17,5,This casserole was very easy to make and was absolutely delicious!  I made it for company that we had over to cookout and there was none left and everyone wanted the recipe.
22244,4178,2001-11-25,5,"I was a bit skeptical, but tried this recipe anyway, since I had all ingredients on hand.  Now all this reformed doubter can say is DELICIOUS!  I followed the instructions down to the 8x8 dish even though I was very tempted to use a 9x13 casserole dish.  My husband (who doesn't share my passion for cornbread) really loved the outcome.  Thanks!"
24775,4178,2001-11-27,5,Very tasty and so easy to make!
8631,12278,2001-11-08,3,"I found that the recipe wasn't sweet enough for the kids, however, my husband liked them.  Thanks"
16459,11911,2001-10-03,4,My little girls loved it!
4470,12359,2001-10-06,5,"Great easy, tasty recipe
I boiled the sausage first and pricked them (this gets rid of all the fat), threw in some mushrooms, sweet & hot pepper as well as the onion.  Used Peri Peri sauce instead of tabasco.  Thanks Elizabeth, cheers Bergy"
16459,15900,2001-12-27,5,Hey Grandpa Harry! I liked this recipe. I left out the tabasco sauce because my sausage was really spicy. Next time I'll add it. I'm thinking the next time I make this dish I'm going to add a layer of cornbread over the top and bake it longer.
11587,7762,2001-06-25,4,Absolutely gorgeous.
11044,7762,2001-07-30,2,more orange flavored than ginger
22076,10955,2001-10-25,2,There is no temp. Instructions for this.
4433,601,2001-01-10,5,"Made it for daughter's wedding, a GREAT hit!!"
3657,601,2001-04-13,5,"Wonderful for any large party...change jello to any flavor, make a few ice cubes with some of the mixture and add any fruit to float in punch"
2625,4214,2001-06-11,5,Thank you!!!!!!!!  I might even celebrate Christmas...
2059,4214,2001-06-11,5,Simple and elegant; it's hard to go wrong with pork & apples.
17613,4214,2001-12-29,5,"The Danish name for the recipe is æbleflæsk, and its absolutely delicious. We always use it on Rye Bread as an open sandwich. Thank you... Lene"
19995,13661,2001-11-12,5,"My mom made these for me the other day, and they were fabulous!  I don't know where Elizabeth comes up with these exquisite recipes, but they are absolutely heavenly!  Keep 'em coming!"
21694,3549,2001-10-22,5,"Very delicious, I will have to make this at Christmas also."
21752,3549,2001-11-05,5,The year I was 7 we lived in Norway for a year.  My aunt used to make this for us as a special treat for breakfast.  This one REALLY brings back memories!
9869,10246,2001-08-15,5,This was delicious..loved the mix of flavours.  =)
14613,10246,2001-10-29,2,"Maybe it was the flavor of the wine, but this didn't really do it for me.  It had a tang that was almost bitter."
6357,10305,2001-09-04,3,Quite a nice one!
13593,3451,2001-08-06,5,"This is simple and good.  Also, important to note I already had the ingredients on hand.  I used scallops instead and it was just as delicious.  Thank you."
12200,10050,2001-07-09,0,Wow a great recipe for German Potato Salad.  I tryed many a recipe and this one is the best I have ever had.
16140,10050,2001-09-24,5,Lovely salad.
21704,12848,2001-10-22,0,"i want to know where she got this recipe from, a simular recipe was given to me about 15 yrs ago from a friend except that you use dorito naucho chip, grated cheese, and a can chopped black olives ,it adds more flavor to the recipe and tastes good with any meal."
21439,12848,2001-10-25,0,"It is a recipe that my mother passed down to me, I'm really not sure where it originated from. 
I love it with the black olives too but my husband isn't a fan of the olives so we have it without. It really is good with any meal."
21262,4002,2001-10-19,5,"I forgot to put the cinnamon in the dough, so I mixed 1/2 tsp with the 2 Tb sugar that was sprinkled on top.  Made these with finely chopped walnuts instead of pecans because that's what I had on hand.  WOW! They're delicious!!"
2555,4002,2001-11-10,5,"Wow....really good.  Easy to make...would made nice gifts.  I'm going to chop the nuts finer next time.  My husband and I loved them.

Wanda in Texas"
7619,3858,2001-04-09,4,"This recipe needs to include some sliced carrots. I think they can be substituted for some of the peas, but they are definately something that needs to be added to break up the color a bit. About 1/2 cup should do."
8631,3858,2001-07-19,4,"It was very good, I did however, add quite a bit of spices and diced up a red pepper."
21752,15521,2001-12-11,5,"Excellent idea!  I can't leave recipes well enough alone, so I added more broccoli, changed the bread to a caraway rye, and the cheese was a smelly Emmenthal.  With a dash of red pepper flakes I had a great lunch!"
6357,14464,2001-12-03,5,"WOW! I loved it, its so tasty and yummy, I licked my fingers clean to the last bite:)
I especially loved the apricot sauce, that was yum!"
9869,11660,2001-12-04,5,"A definite 5*, will be on our barbecue menus over the months ahead!"
12200,10232,2001-07-17,0,Great tasting pickles.
17785,10173,2001-09-04,4,"Thank you, thank you.  We have a highbush cranberry in our yard, and I've been searching for a jelly recipe for ages.  I finally found yours and it's just what I was looking for.  Thanks, again."
10233,2935,2001-06-05,1,"I didn't try the recipe...there seemed to be something missing from the recipe my mother gave me.
This recipe is from Epe in Gelderland in Holland.
To 2 litres of boiling beef stock (16 cups)add 500g (1lb) of minced lamb fry (liver) and 500g (1lb) minced beef. 
When boiling, add salt 'til it's too salty (approx 15 teaspoons).  In addition, add AllSpice (Pimento) 'til it's too spicy (approx 5 teaspoons).
Boil rapidly until meats are cooked.
Take the pot off heat, then add (quickly) approx. 2lb (1kilo) white flour stirring continuously until it's a 'lump' which you can't stir anymore (you may need help with this as the arms go into heavy duty mode).  Try to ensure that the flour is evently stirred with no lumps.
Spoon into (floured)containers and leave to chill.
Turn out from container once chilled and cut into 1cm slices, then fry in extremely hot pan with preferred oil, butter or fat until dark brown and crispy.  (Good idea to fry outside as can leave 'blue' smoke throughout house)
A great winter meal or snack...always wanting one more slice!"
8908,9410,2001-07-24,0,Cook it at 375 for 3 hours. I would think that it qould be burnt to a crisp.
26822,15477,2001-12-22,5,"Thank you soooo much Angela, you saved me!  I bought all the stuff to make these cookies yesterday and then I couldn't find my recipe.  I'm back in business.

Happy Holidays"
4470,7609,2001-12-03,5,Really enjoyed your recipe!   We don't get catfish here so I used New Zealand Blue Hoki (Haki) and it was enjoyed by all.  The horseradish sauce has just enough flavor and I will make this for other recipes too.  Thanks
25267,14624,2001-12-04,3,Great mexican dish yummy simple and tasty.
23948,5291,2001-11-18,5,"This is a simple and delicious recipe . I have been searching for a very long time for one like this! Try it , you'll love it!!"
27460,8635,2001-12-31,5,I have made this cake several times and it's always delicious. All who have tried it wanted my recipe.
7747,1069,2001-04-05,5,Kids loved watching the crystal form! We added food colour to this recipe for fun.
26179,13916,2001-12-14,5,had this last night at our ladies bunco club. big hit that disappeared in ten minutes!
5060,16139,2001-12-27,5,"Bergy, this was very very rich, every one loved it but could only eat a spoonful, it was so rich.
The next time I make it I would just use whole milk instead of the evapourated skim.  It was an excellant dish for a Seafood feast buffet. Thank-you for a new dish added to our annual event.
Dorothy"
26158,14202,2001-12-15,4,"This is an interesting twist on the infamous S.O.S. (Swell ole Stuff) that all Marines learned to eat in boot camp.  We always had it for breakfast and it was served over toasted bread.

In about 1999, ""Leatherneck,"" the magazine for Marines, held a recipe contest for SOS.  The winning recipe ws similar to this recipe, but included seasoning with Soy Sauce and Worcestershire Sauce.  That recipe also included a cup of finely chopped onions.

I tried this recipe and it works well.  I like the idea of having the nutritional information too."
21613,11808,2001-11-21,5,"The first time I made this it was great, the second time I used a mixture of different types of mushrooms and it was still great."
14531,8809,2001-08-15,5,"I have just found this recipe and my mouth is watering!
Im off to try it...yummy!!"
12716,9803,2001-10-19,4,"I liked the texture and flavor of the loaf. Not the very best I've eaten, but it's right up at the top.  I will keep this recipe and prepare it again."
21694,13341,2001-10-28,4,Very good and not hard at all.
18660,12220,2001-10-15,5,"I agree with the recipe description: simple, but good! This sald tastes like many of the deli salads available in grocery stores or salad bars. I served it with another Recipezaar dish Greek Phyllo Chicken. The creamy dressing adds flavor to the crisp vegetables."
21694,12220,2001-10-20,4,"Good, but I did not like the dressng too much."
24707,12220,2001-11-26,5,"I changed a few things for this, and the family loved it. I put in  1/2 can of chopped black olives, added 1/2 cup of chopped green olives, and used zesty italian dressing-enough to coat everything.  Big hit with stuffed cheese egg shells that had been baked in ragu sauce. Thanks. Peggy"
16140,9851,2001-09-28,5,Devine!
13736,9379,2001-08-10,5,Very easy to make and delicous. I will try different fruits next time.
25875,15247,2001-12-10,0,"Hi,
My Grandmother used to made this for us when we were little, we loved it.
Watch out, because it's great for pulling out teeth...very sticky."
6357,11670,2001-09-16,3,I liked the name very much!!
19799,11670,2001-10-12,5,"Good Recipe,my kids loved it."
8313,16599,2001-04-18,5,the best recipe for brownies I have ever found.
11483,9429,2001-06-20,5,Excellent recipe!.. So GOOD u can't stop eating them..more addictive than pringles. GOTTA TRY IT!!
6357,14584,2001-12-17,5,"This is just like my ""Cherry Chiffon Dessert"".
I've added a cup of mini-marshamallows in it, otherwise its the same. This is really a dream thing to have. Guess we share the same tastebuds:)"
26471,14831,2001-12-17,2,"The dough was very dry and difficult to roll into balls. When I attempted to make the indentation in the top of the cookie, they fell apart. I suspect there should have been additional butter or other liquid in this recipe."
22015,13868,2001-12-26,5,These are excellent and sooo easy to make.  Thanks for posting this one.  It will be made again and I doubt that we wait for Christmas next time.
17642,9074,2001-09-04,4,"Great and tasty recipe, very easy to make. I made 8 servings for a party and received many comments."
23202,2484,2001-11-08,5,"This recipe could almost pass as a dessert.  It was very easy & quick to prepare and a great way to ""flavor up"" the carrots."
26022,3264,2001-12-31,4,"This is the first recipe given a thumbs up by all three of my children. Oh well. I substituted toast cut into oblong shapes (they look more finger like, after all)."
16140,10748,2001-09-21,5,This was very tasty I did add a Tsp of freshly grated ginger to it.
8000,10748,2001-09-23,2,"Oh, no.  Interesting, but this isn't how Germans would do it.
You need sliced frankfurter, or sausage, and carrot."
22015,14787,2001-12-10,5,"The kids had a blast with these.  We made some with both regular & sugar free candies.  Either way they turned out fun.  We did discover that you don't want to smash the candies into dust, leave them in some chunks for a prettier look."
15712,14787,2001-12-13,5,"This is a fun recipe.  To do it with a group of kids, do not line the cookie sheet.  Instead, have each child assemble their cookie on a piece of aluminum foil.  Write each name on the corner of the foil with permanent marker.  Now, it is easy to remember which cookie goes with which child.

By the way, any sugar cookie recipe will work for the dough."
17608,14787,2001-12-20,4,"This was pretty time consuming, but the outcome was worth it.  I didn't put the stick in them and am trying to figure out a way to put a little hole through them so I can hang them as ornaments. The dough was good, I tasted a little out of the bowl, nice honey flavor.  I did have to add a bit of water becuase it just wouldn't come together.  I used 2 bags of Jolly Ranchers to finish the whole batch of dough.  Very pretty!"
4470,9239,2001-07-30,4,"Very easy, quick and good!  Thank-you for all the wonderful recipes that you submit."
11455,12966,2001-10-22,5,this is a recipe i've been looking for for years.  i found it in a ladies magazine when my grown children were babies.  it was called chicken almondine it was put out by kraft.
15572,14152,2001-12-08,4,"I added a dash or two of vanilla and a little nutmeg.  ""Maaahvelous!"
7096,131,2001-03-25,5,"Very, very good!  Suggestion -- this makes a smallish loaf, so set your bread machine to ""light,"" if possible, to prevent over-browning of crust.  Great flavor and texture!"
23027,131,2001-11-07,5,One serving of this bread = 1 bread diabetic exchange
2312,6713,2001-11-15,3,"Tasted good, but the sauce just got too thick to really amount to much.  It tasted good, but I think the sauce should really just cook off the alcohol and then reduce to just thicker than an aus ju.  The garlic just makes it too thick after reducing the wine to syrup."
26423,3450,2001-12-17,5,"This punch was super easy to make, just add all the ingredients and mix.  I served it at my bridal shower and at my wedding and it was a hit!"
6719,9836,2001-07-28,5,"Very easy to make, taste wonderful, I cut the boneless chicken into cubes before placing in crockpot. Served over egg noodles. My husband loved it and that means it has to be good!"
10332,9836,2001-10-09,5,I made this for supper tonight and I can not believe how tender it is.  I love this meal!
23027,9836,2001-11-09,5,"My husband loved it! Served over noodles. However, watch the chicken in the crockpot and make sure it's always covered. The tops that were sticking out were dry(my fault). Heard hubby bragging to daughter how good it was. Thank you."
13483,9836,2001-11-12,5,I can only ditto what the others have said.  This was a terrific dish.  I had enough leftovers for a cheesy chicken open face hot sandwich for dinner tonight.  Great crockpot recipe.
21487,9836,2001-11-23,5,This was so easy and such a great tasting dish. I served it over rice. Next time I may add a small can of green chiles to it for a dah or color and taste. Thanks again!
16459,9836,2001-11-26,5,I made this for my husband's grandmother and she said it was good. YOU HAVE NO IDEA WHAT A COMPLEMENT THAT REALLY IS. She never likes anything I cook! It was very tender and a great way to serve chicken. I think you could use many other sauces and soups and make lots of variations on this dish.
20159,9836,2001-12-14,3,I used 1 lb of chicken and reduced the soups to 1 can of the cream of chicken and 1 can of cheddar cheese soup.  Added minced garlic rather than the powder.  Cooked on low 6 hours.  The chicken turned out a little dry even though it was totally coveredy by the sauce.  Think I should have reduced the cook time to 4 or 5 hours.  Sauce was still good!
18778,9836,2001-12-25,5,"Absolutely wonderful!  I have a large (and very picky) family to cook for and they all loved it!
It was cheap an easy to make.  Great for low-budget tasty dinners."
25925,9836,2001-12-29,5,very easy and very good!
20371,9836,2001-12-31,5,"This is the recipe that I just christened my new crockpot with, and it turned out just as everyone said it would: moist, creamy/cheesy, and tasty. I goosed it up with some cayenne, and cooked it at low for 6 hours and 15 minutes, and served it with penne noodles and green beans. Everyone at the dinner table loved it! I will definitely make this again :-) It was very easy, too!"
27309,5452,2001-12-29,1,THE RECIPE is very easy to cook .but its taste is very bad.
16676,11174,2001-08-31,5,fantastic...the taste of the warm apples and flavor with a cup of hot coffee ...
23389,14649,2001-12-07,5,"This recipe is great!!! My kids are quite picky and weren't thrilled with the thought of chicken again, but they really liked this.  My husband even thought he might be able to make it.  I made it up on Sunday night and then had him put it in the oven for supper on Monday while I was at work.  I left out the salt because the crackers are quite salty and it was wonderful.."
15609,12128,2001-10-01,5,"I used 4 breasts instead of the legs, and just put everything in the dish and popped into the oven.  There were NO leftovers."
7381,1106,2001-08-15,4,"Very good cookie.
I had to adjust my cooking time and temperature
 20min at 375F.
These cookies were shared and appreciated."
4470,8336,2001-07-16,5,We really enjoyed this chicken! I added the oregano to the marinade and tripled the garlic. Love garlic!
18765,11061,2001-11-20,2,"I thought the bread was a little dry, but doesn't everything taste great from a bread machine anyway?  The jalapeno bread I had recently at a barbecue place in TX was very moist and soft, with just a little hint of jalapeno.  I'm still looking for the perfect recipe.  Really, this wasn't bad."
6357,8684,2001-06-14,0,"I love roomali roti and panner too, so what more could I ask when I get both on a platter right before me:)"
25059,15080,2001-12-06,0,"These are wonderful, not too spicy, great flavor. I like to dip them in hot cheese soup!"
6408,4009,2001-05-25,5,"the recipe for the sauce was excellent, though i used different types of shellfish. on the whole, i think that you can use other types of shellfish that is the most available to you."
17076,8668,2001-08-31,4,"I also added a cup of cooked, diced chicken and substituted one cup of regular milk with a can of evaporated milk.  Really made it rich and creamy!  My family loved it, and I baked mini cornbread muffins to go with it.  Great meal!
(nstructions called for adding celery and potatoes, however celery was omitted from the ingredient list.  I added 1 cup of diced celery, it was fine and you could add more or less to your own taste.)"
16676,13628,2001-11-21,5,"now this one is to die for a fantastic wounderful 
you have to try it..."
4535,9219,2001-06-06,5,"This Chicken recipe tasted great, my family really liked it. Also the left over chicked breast made great sandwiches on a kiaser rool.
It did take longer to prepare than the recipies I usually make but it was worth the effort!"
18415,8668,2001-09-18,4,"When I made this soup for my very particular children, they all voted on the rating and I was surprised how high they rated it!  This soup will be served frequently in my home!"
21234,8668,2001-10-28,5,"I agree with previous ratings. Added the chicken, used cream instead of milk. Served right away - a big hit. Served next day  - even better! Very easy too."
7802,8668,2001-11-05,5,"Excellent recipe. I doubled it and added a 1/2 pound of bay scallops. Next time, and there will definately be a next time, i'm going to a milk/cream combination. Thanks for posting this recipe."
16970,10998,2001-08-29,3,"Sounds good.  A word of warning to people who have to eat ""gluten free."" If you use vinegar made from grain (which most are) it is not a gluten free recipe."
23445,6633,2001-11-25,5,I made this cake the night before Thanksging. It was a hit! It's wonderful with a hot cup of coffee.
13387,7596,2001-07-28,3,"Very nice, not too sweet. Good breakfast bread."
7713,3225,2001-04-04,5,This dish is always a hit!
9869,4127,2001-12-10,4,"Made these today, even with greasy hands mixture was hard to handle, used 2 spoons in the end, passed the taste test. =)"
25115,4337,2001-12-26,5,"WOW!  This was incredible.  ""A waterfall in the mouth!"" ~commented one guest.  Careful though, it is so good that you'll want to slather the butter on.  It's addictive and delicious, so watch out!"
5523,7217,2001-03-14,3,Hey. Got this recipe in the March 8th news letter. tried it last weekend. not bad.
10394,5277,2001-06-04,4,Some of the BEST Bread Pudding I've had in years!  You've got to try it!
4470,1574,2001-07-16,4,"I love this dish. To me it is a winter comfort food.   I think that after  you say to add water to the potatos it should say ""boil until tender and drain"".  Am I right? And then add the kale etc.
Thanks for sendind this in!"
13588,6969,2001-08-01,0,id leave a head space on this  and id also would hotbaththis  for at lease 15 mins  as this sounds like my pickled orka  i canup  thank you cindy
16777,10607,2001-09-19,5,"very good vegetarian dish, I had enough vegetables for two cassaroles.  I did use half zuchinni and summer squash along with the eggplant.  One dish I topped with mozzarella cheese and the other I pureed into a delicous soup and added alittle curry. Yum"
11297,580,2001-06-25,4,Easy and tasty.  Really made my steak special.  Thanks Doreen.
10217,8483,2001-05-30,5,"This is an excellent concoction!  My guests loved it so much I had to give them a ""take out"" bag - reluctantly!  I used  Romano and Parmesan together - it rocked.

Thanks, Linda!"
12628,8483,2001-07-30,4,This dip is fabulous and makes a large quantity.  I am freezing half of it before baking it and expect it to be just as good when I serve it later.  This recipe combines sooooo many good things - it's the best I've ever tried!
4828,671,2001-01-16,4,"I finally found the recipe for ""Chow Chow Pickles"".
This is an old fashioned southern recipe and the only ingredient missing are peppers. Thank you so much as I have searched the Internet in every Search Engine and nobody had this recipe. (Although I did not look for ""Cucumber Relish"")"
13763,671,2001-08-06,4,Will Make alot of this Relish!! Good with everything!!!
8319,9978,2001-07-09,5,"My family has used this recipe for years. It's wonderful! Refreshing, not too sweet. Everyone loves it!!"
12386,9978,2001-07-09,5,very delicious and easy to make
7308,9978,2001-07-30,0,Let the slush sit for a couple minutes before serving.  The slush will become very thick and smooth.
24567,9978,2001-11-25,5,"This is such a great recipe that we decided to add it to our Navy wives' club cookbook.  We used to freeze the fruit mixture into rings, put the rings into a punch bowl and then pour the ginger ale over the top before serving.  Very attractive, especially if you decorate the rings with whole strawberries or blueberries."
22315,11491,2001-10-28,5,Emeril himself couldn't have erected a more tasteful delight.
22015,11491,2001-11-16,5,These were a definite hit in my house.  Nice easy recipe to pull out whenever you don't feel like doing a lot of cooking.
6357,11121,2001-08-29,5,It was easy to make and tastes perfect!
18723,11121,2001-09-10,5,Soup has a great taste and is so easy to prepare.
16459,11121,2001-09-13,0,"If you want to make the recipe a little richer, add cream instead of milk or add a dollop of sour cream to it when serving. Sometimes I will add some basil when I'm feeling fiesty."
23027,11121,2001-12-29,5,Wonderful comfort food. Even my husband ate it (he doesn't care for tomato soup) Served with Hot Mexican Corn Bread #11012. Very filling and great go together.
11295,9482,2001-06-18,0,mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm!
4470,10909,2001-09-13,5,Loved these Lamb balls. Try making them into patties and serve as a hamburger on a bun!  mmmm Thanks Laur
22468,14453,2001-12-16,4,"i used chicken legs instead.
the chicken was so tender!
very good!"
23913,14453,2001-11-20,5,I thought at first yuck pepsi chicken but let me tell you I tried it and the kids went nuts for it excellent receipe would recommend it to all......
25582,14453,2001-12-08,3,A lot better than it sounds but VERY sweet.
4098,14453,2001-12-10,5,This is a great recipe....can also cook pork chops using this recipe and coke works as well as pepsi
23139,14453,2001-12-13,5,"This was delicious! I had some chicken in the freezer and was in the mood for something different. I came here to find a quick easy recipe and decided on Pepsi Chicken. Im glad I did because it was a sucess. Very good flavor! I will hang on to this recipe for sure! AMAZING! This chicken was soooo easy and had the best Bar-B-Q flavor. Little time,little effort to make and the ingredients were on hand! My husband loved it and couldnt believe that it was made with pepsi,butter and ketchup. I will be useing this recipe over and over. Thank You!"
25293,3748,2001-12-19,5,"I love the ease and versatility of this recipe!
I added 2 cups of mashed sweet potatoes. My miniature loaves(I baked them in
 small soup cans for slicing into rounds and serving at a party) were delicious and very moist.
Next time, though, I will add a bit more cinnamon for my taste."
12812,9782,2001-07-23,5,excellent..my whole family love's it...yummy.
16594,9782,2001-08-29,5,"Excellent, The same as Olive Gardens recipe."
19743,9782,2001-09-24,5,"We're very pleased!  Tastes just like the Zuppa we get at Olive Garden.  Thanks!

Larry Souders"
20643,5334,2001-10-06,2,I used a 9 inch square pan. Bottom layer is thin. I also added half teaspoon of baking powder. I found the proportions of the two layers off. I halfed the topping which was enough for the 9 inch square size. Very moist. Might try again with less liquid.
19008,10205,2001-09-13,5,I agree! It''s hard to stop eating these! I''ve made 2 batches already!
5585,8575,2001-02-04,5,"Incredible flavor, easy and quick but tastes like an all day affair."
5088,8575,2001-12-15,1,There seems to be a lot of coconut milk for such a small quanitity of stock.  I also think there is too much chicken in this recipe and will use less than 1 lb.  It is only 3 cups so the ratio of 1 1/4 lbs of chicken to 3 cups of soup just doesnt jive
13483,10183,2001-09-26,5,"Did it again Bergy!!  I microwaved the spuds, cooked the onions, put it together in the am and cooked it later that night.  The onion and potato each had their flavours come through distinctly.
Good veggie dish."
6836,9780,2001-07-05,5,"These are fantastic!  Very juicy & tender, and the maple syrup isn't overpowering.  I highly recommend!  -Mary"
16758,9780,2001-10-06,4,"well it is easy to make, my grandson and husband really love it they thought the gray had a good tastemy grandson is 5 he said i was the best cooker in the world,thanks for the recipe"
21399,9780,2001-12-16,5,"These were wonderful!  I didn't have time to use the crockpot so I did them on the stove top on a low heat.  It took about 2 hours to cook them, but watch them close the last 1/2 hour of cooking.  The maple and applesauce turned into a thick syrup that coated the ribs nicely and even was a little crispy in some places.  Very sticky, but very yummy."
17803,9780,2001-12-20,4,I agree easy to make good taste. You don&#8217;t get all sticky messy from these.  But we do love sticky messy ribs too.
12657,12130,2001-12-21,2,"Sorry, but I didn't like this very much. It was just too spicy, even without adding the red chili powder; and the soyabean nuggets didn't absorb the flavour of the dal very well. The whole recipe (2 servings) easily serves 3 over rice, or with rotis. Also, cooking time was way over 10 minutes, around 20 actually."
4470,11382,2001-09-23,5,"I used lite olive oil and topped with fresh crumbled bacon bits,  very good"
4910,10190,2001-11-02,5,"I do not like tomato sauce and this recipe was the best I have ever had for cabbage rolls. My husband wants me to make it once a week. You may serve this for guests for dinner, they will love it   sharron cant vancouver b.C."
5076,10190,2001-11-14,5,"I played around with the amount but the end results was definitely great.

selvi"
19966,10190,2001-12-08,5,"From Preshy-- This is terrific!  I have made stuffed cabbage rolls for years, trying almost every recipe I have come across, and this one is the best. I has a wonderful flavor and will definitely be on my list for casual company dinners.  I put more filling in each roll and it took a larger pan.  My choice for sides were mashed potatoes and green beans."
18551,10190,2001-12-13,5,"This is a most fabulous recipe!  I just loved it.  Now, if I could just get someone to do all the 'leaves' prep.  I wish I knew the most efficient and easiest way to de-leaf the cabbage. I also added a mini bit of homemade tomato sauce to the 'sauce'.... just to give it a rosy glow and a hint of tomato... but not strong."
6134,2942,2001-02-28,3,good and if prepared ingred. already then only takes approx. 6 min. equalling fast!!
9203,2942,2001-05-10,5,This is an outstanding punch! I used the recipe for a baby shower for 36 servings. I want to mention to use frozen concentrate lemonade.The preparation was so easy and I'm sure everyone will just go nuts over it. Try it now!
19783,11795,2001-09-24,5,This is a very good dish. Simple yet tasty
10678,8935,2001-06-11,5,"Excellent and super easy to make. Served over ""plain"" basmati rice and the combination is wonderful."
14933,8935,2001-08-15,5,Awesome!  Very easy and tasty.
16140,8935,2001-09-04,5,Excellent and very easy to make
7923,5223,2001-06-25,5,"Very easy recipe to use as a base for your imagination.  I added chopped jalapenos and pureed it for a spread to use over toasted, pita triangles."
21618,12806,2001-10-20,5,"Very Impressive, just like Mother makes"
22425,13403,2001-10-29,0,I make a similar salad but I add whole kernal corn and avocado
12943,5060,2001-07-24,0,why no walnuts??? omega 3 fatty acids...let's compromise and make it half walnuts half pecans
25690,13403,2001-12-08,5,I made this for a football party and it was a hit!!!  Everyone loved it!  I used Kraft Ranch dressing.  But here's a hint..if you use the recommended onions they are pretty overpowering so I suggest you add onions to taste or else you better not be kissing anyone!!:)
24077,16009,2001-12-26,5,I had this as part of my Christmas dinner this year and it was most tasty. Will certainly be having this again - many thanks Diane!
9158,4897,2001-05-07,5,"A delicius soup, perfect taste the only thing is that I change the oil I brush the vegetables with olive oil, and is very good.  If you have a recepe of eggplant in the oven with tomate and cheese I will like to hear from you, thanks, thelma"
22523,4897,2001-11-02,5,This soup is the easest and the most delicious soup I have ever had. Elena Olivieri
16140,4897,2001-11-12,5,"Lovely,I added a 1 tsp freshly grated ginger to it as well."
6313,593,2001-03-12,5,"This recipe has been used in our family for many years.  My problem now is that I have trouble finding green tomatoes!

The recipe is very simple, but I salt and pepper the tomatoes a little and add a little white flour to the cornmeal.  My mother would sprinkle a little sugar - white or brown - on the tomato after she turned them.  When the sugar melts and is crusty the tomato is done."
23645,14300,2001-11-15,5,"This recipe is a favorite of mine. It is easy and wonderful. If strawberries are not available, a good substitute is (canned) mandarin oranges."
20041,2695,2001-09-28,0,"There were two recipes that I received in the late fifties or 60's.  They were so great then.  The other recipe was Orange Jello Cake, using Orange Jello with White Cake Mix.  They were fast, simple, moist, and rated excellent then.
My recipes are packed for moving; so I cannot give you the baking temperature or time."
22644,13512,2001-11-08,5,"Very cute, good for giving out when there are lot of children at holiday gatherings."
26006,13512,2001-12-15,5,"I have been making and selling this at local craft fairs for the past several years.  You would not believe how fast this moves off the shelves.  Young and old love this!  <akes a great stocking stuffer, classroom gift exchange idea, etc......"
23273,12783,2001-12-18,5,I used a little more garlic.  Great Dish
13778,10205,2001-08-06,5,"The last recipe I had for this cookie didn''t work at all, 
but THIS ONE is fantastic! 
Only one problem... getting me to stop eating them!! Ha!"
14468,10205,2001-08-15,5,Hey Mom!The cookies are GREAT!!!
17928,10205,2001-09-06,5,"This is a recipe that is also easy for kids to make. Me and my kids loved making them.
                                  Jeff Wilson"
19425,10205,2001-09-19,0,This recipe is also excellent if you omit the chocolate. I boil the mixture 3 to 4 minutes for a more firmer fudge -like texture. This is one of my all-time favorie recipes. I subsitute butter instead of margarine for a richer taste. I love this recipe!
16140,10205,2001-09-21,4,Absolutely delicious!
19705,10205,2001-09-23,4,"These are my favorite no bake cookies, I had lost my reciepe for these and couldnt remember how much went in, Thank you, I also love that I can have a cookbook on here!"
8728,10205,2001-10-01,5,This cookie is great! I haven't had the best history with no bake cookies. But this is the best recipe I have ever tried after looking long and hard for a good no bake cookies.
20722,10205,2001-10-07,5,This is one of my favorite cookie recipes.  Especially when I don't want to heat up the kitchen. This is the cookie my family fights over.
27323,10205,2001-12-28,5,One word..... YUM!!!!!!!!!!!!!!!!!!!! :o)
9082,2746,2001-05-04,4,I used veggie meat instead of beef and it turned out quite good
9869,15415,2001-12-18,5,"Having a coffee and a marzipan bar as I sit and type this, mmm mmmm, the marzipan flavour through this bar is divine. I used rum and craisins.
Very good!"
12192,3007,2001-07-31,0,"To be honest, I just put a cup of milk in the microwave, take out warm milk, add a table spoon of granulated coffee, (maxwell, nescafe..any will do) add sugar for taste, best cafe au lait you'll ever taste."
12200,10154,2001-07-13,0,One of the best cakes I have ever tasted
13037,10154,2001-07-24,4,"A great cake,easy to make, bit difficult to cut. Recipe does not state eggs as an ingredient and then says add eggs (how many)? I added 2 and this seemed to be okay."
13625,10294,2001-08-06,5,"I used butter instead of margarine; 6 carrots, 5 eggs, 3 spoons of vanilla and made some other (less dramatic) changes. The cake worked out great though! Thanks!!!"
16140,10294,2001-09-07,5,I also used Butter and added 1/4 tsp of ground nutmeg and cloves.Nice moist cake and kept well.
20480,10294,2001-10-16,5,The best and you can freeze it.
